Permiso CRE,Place ID,Marca,Estacion,Direccion,Municipio,Estado,Region,Lat,Lon
PL/3961/EXP/ES/2015,5925,,GRUPO GASOLINERO AGRICOLA SA DE CV,,Calera,Zacatecas,Occidente,22.95126,-102.694
PL/3962/EXP/ES/2015,6346,,SERVICIO AVILA DEL FUERTE SINALOA SA DE CV,,El Fuerte,Sinaloa,Noroeste,26.08562,-108.7559
PL/3963/EXP/ES/2015,7265,,ENRIQUE ARTURO TORRES MANRIQUEZ,,,Sonora,Noroeste,32.19914,-114.9995
PL/3964/EXP/ES/2015,7331,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.4315,-116.9536
PL/3965/EXP/ES/2015,6409,,GRUPO GASOLINERO DEL PACIFICO SA DE CV,,Tepic,Nayarit,Noroeste,21.49451,-104.8279
PL/3966/EXP/ES/2015,5932,,GRUPO AMBAR PENINSULAR CALAFIA SA DE CV,,,Baja California,Noroeste,32.65419,-115.53
PL/3967/EXP/ES/2015,5912,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.46779,-116.8693
PL/3968/EXP/ES/2015,7158,,MA EUGENIA ZERMEÑO GONZALEZ,,Antiguo Morelos,Tamaulipas,Noreste,22.55377,-99.07858
PL/3969/EXP/ES/2015,6213,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.49461,-116.8844
PL/397/EXP/ES/2015,2077,,SERVICIOS DEL VALLE DEL FUERTE SA DE CV,,Ahome,Sinaloa,Noroeste,25.96616,-109.2961
PL/3970/EXP/ES/2015,7111,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.48712,-117.0594
PL/3971/EXP/ES/2015,6906,,SERVICIO TRECE Y CARRERA SA DE CV,,Victoria,Tamaulipas,Noreste,23.75786,-99.16463
PL/3972/EXP/ES/2015,6577,,SERVICIO DE COMBUSTIBLES ANAHUAC SA DE CV,,Pueblo Viejo,Veracruz,Golfo,22.20828,-97.85985
PL/3973/EXP/ES/2015,6056,,GRUPO AMBAR PENINSULAR CALAFIA SA DE CV,,,Baja California,Noroeste,32.57826,-115.4055
PL/3974/EXP/ES/2015,5924,,ESTACION PIRU SA DE CV,,Cajeme,Sonora,Noroeste,27.49962,-109.9486
PL/3975/EXP/ES/2015,6089,,SERVICIO BALLEZA SA DE CV,,Balleza,Chihuahua,Norte,26.95026,-106.3506
PL/3976/EXP/ES/2015,6796,,SERVICIO 5 Y 10 SA DE CV,,Huehuetlán el Chico,Puebla,Centro,18.40134,-98.68488
PL/3977/EXP/ES/2015,6543,,ASTROGAS SA DE CV,,Nuevo Laredo,Tamaulipas,Noreste,27.40003,-99.54581
PL/3978/EXP/ES/2015,7239,,ILSY GUTIERREZ CORRAL,,Guadalupe y Calvo,Chihuahua,Norte,26.08448,-106.9481
PL/3979/EXP/ES/2015,6278,,ESTACION DE SERVICIO ETLA SA DE CV,,San Pablo Etla,Oaxaca,Sur,17.16245,-96.78557
PL/398/EXP/ES/2015,2221,,GRUPO EMPRESARIAL CACHANILLA SA DE CV,,,Baja California,Noroeste,32.65948,-115.3744
PL/3980/EXP/ES/2015,6581,,AGUSTIN JORGE FERNANDO OSORIO MIRON,,Cañada Morelos,Puebla,Centro,18.79181,-97.41492
PL/3981/EXP/ES/2015,7268,,GRUPO FERCHE SA DE CV,,Tuxpan,Veracruz,Golfo,20.96458,-97.4049
PL/3982/EXP/ES/2015,6722,,ENERGETICOS SIERRA MADRE SA DE CV,,Cadereyta Jiménez,Nuevo León,Noreste,25.60379,-99.98006
PL/3983/EXP/ES/2015,6541,,COMBUSTIBLES DE COCULA SA DE CV,,Cocula,Jalisco,Occidente,20.39896,-103.7972
PL/3984/EXP/ES/2015,6721,,SERVICIO EL RETACHE SA DE CV,,Rayón,San Luis Potosí,Noreste,21.85909,-99.61642
PL/3985/EXP/ES/2015,6050,,SERVICIO LOS TOLTECAS SA DE CV,,Huatabampo,Sonora,Noroeste,26.56801,-109.1511
PL/3986/EXP/ES/2015,6829,,MARIA DE LOS ANGELES DIAZ FLORES,,Cuapiaxtla,Tlaxcala,Centro,19.30604,-97.79296
PL/3987/EXP/ES/2015,6288,,AURELIO ENRIQUE HERNANDEZ TREJO,,Alfajayucan,Hidalgo,Centro,20.42623,-99.35255
PL/3988/EXP/ES/2015,7196,,ESTACION PIRU SA DE CV,,Hermosillo,Sonora,Noroeste,29.13358,-110.9932
PL/3989/EXP/ES/2015,6251,,ESTACION PIRU SA DE CV,,Hermosillo,Sonora,Noroeste,29.06206,-110.9857
PL/399/EXP/ES/2015,2463,,SERVICIOS DEL VALLE DEL FUERTE SA DE CV,,Ahome,Sinaloa,Noroeste,25.77955,-109.0072
PL/3990/EXP/ES/2015,6896,,GILBERTO AGUILAR TRUJILLO SA DE CV,,San Cristóbal de las Casas,Chiapas,Sur,16.72059,-92.63318
PL/3991/EXP/ES/2015,6441,,ESTACION PIRU SA DE CV,,Hermosillo,Sonora,Noroeste,29.09537,-111.0163
PL/3992/EXP/ES/2015,6329,,ESTACION PIRU SA DE CV,,Hermosillo,Sonora,Noroeste,29.10904,-110.9533
PL/3993/EXP/ES/2015,6155,,GRUPO FERCHE SA DE CV,,Tuxpan,Veracruz,Golfo,20.94916,-97.43945
PL/3994/EXP/ES/2015,6259,,SERVICIO QUIJADA SA DE CV,,Huatabampo,Sonora,Noroeste,26.82944,-109.6434
PL/3995/EXP/ES/2015,6219,,ESTACION PIRU SA DE CV,,Hermosillo,Sonora,Noroeste,29.06194,-110.9545
PL/3996/EXP/ES/2015,6009,,REFORMA GASOLINERA SA DE CV,,Hermosillo,Sonora,Noroeste,29.11147,-110.9704
PL/3997/EXP/ES/2015,5835,,SERVICIO GASOLINERO GRUPO FUTURO SA DE CV,,Tepic,Nayarit,Noroeste,21.46456,-104.8773
PL/3998/EXP/ES/2015,6127,,GUSTAVO DE LA SOTA BALVANERA,,San José Iturbide,Guanajuato,Occidente,21.01286,-100.3898
PL/3999/EXP/ES/2015,7226,,SERVICIO QUIJADA SA DE CV,,Huatabampo,Sonora,Noroeste,26.83844,-109.6412
PL/400/EXP/ES/2015,2262,,GRUPO OCTANO SA DE CV,,Morelia,Michoacán,Occidente,19.67717,-101.2223
PL/4000/EXP/ES/2015,6475,,ADMINISTRADORA Y OPERADORA DOS BAJAS S DE RL DE CV,,,Baja California,Noroeste,32.5896,-115.4313
PL/4001/EXP/ES/2015,6411,,SERVICIO RIO MAYO SA DE CV,,Navojoa,Sonora,Noroeste,27.0876,-109.4459
PL/4002/EXP/ES/2015,5900,,LUCIA PAULA FLORES CARRILLO,,Quecholac,Puebla,Centro,18.92896,-97.68085
PL/4003/EXP/ES/2015,6473,,AGUSTIN OSORIO FLORES,,Tecamachalco,Puebla,Centro,18.83693,-97.70651
PL/4004/EXP/ES/2015,7204,,COMERCIALIZADORA DE INSUMOS PRODUCTOS Y SERVICIOS AGROPECUARIOS SA DE CV,,Río Bravo,Tamaulipas,Noreste,25.50673,-98.07906
PL/4005/EXP/ES/2015,6174,,PRONTOGAS SA DE CV,,Chihuahua,Chihuahua,Norte,28.61357,-106.0736
PL/4006/EXP/ES/2015,6072,,GRUPO ALTAMIRANO MONROY SA DE CV,,Puerto Vallarta,Jalisco,Occidente,20.63752,-105.2327
PL/4007/EXP/ES/2015,7341,,PRONTOGAS SA DE CV,,Chihuahua,Chihuahua,Norte,28.6646,-106.0029
PL/4008/EXP/ES/2015,5985,,HECTOR DIONICIO LARA RODRIGUEZ,,Parras,Coahuila,Noreste,25.46354,-102.1743
PL/4009/EXP/ES/2015,6935,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.99075,-89.63793
PL/401/EXP/ES/2015,2537,,SERVICIOS DEL VALLE DEL FUERTE SA DE CV,,Ahome,Sinaloa,Noroeste,25.86532,-109.3231
PL/4010/EXP/ES/2015,7216,,SERVICIO LOS PIRULES SA DE CV,,Cosío,Aguascalientes,Occidente,22.35616,-102.2939
PL/4011/EXP/ES/2015,7096,,HECTOR DIONICIO LARA RODRIGUEZ,,Parras,Coahuila,Noreste,25.44102,-102.1731
PL/4012/EXP/ES/2015,7035,,COMBUSTIBLES DE YUCATAN SA DE CV,,Kanasín,Yucatán,Sureste,20.93945,-89.56756
PL/4013/EXP/ES/2015,6873,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.99734,-89.62833
PL/4014/EXP/ES/2015,6017,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.93975,-89.59332
PL/4015/EXP/ES/2015,6476,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.96612,-89.62628
PL/4016/EXP/ES/2015,6080,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,21.03398,-89.6554
PL/4017/EXP/ES/2015,6996,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.9987,-89.5712
PL/4018/EXP/ES/2015,6349,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.96385,-89.65016
PL/4019/EXP/ES/2015,7267,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,21.01147,-89.65324
PL/402/EXP/ES/2015,2092,,MULTISERVICIOS LA PILARICA SA DE CV,,Ahome,Sinaloa,Noroeste,25.80147,-108.9855
PL/4020/EXP/ES/2015,6007,,COMBUSTIBLES DE YUCATAN SA DE CV,,Kanasín,Yucatán,Sureste,20.95055,-89.56042
PL/4021/EXP/ES/2015,6376,,CENTRAL GASOLINERA SAN GERONIMO SA DE CV,,Monterrey,Nuevo León,Noreste,25.73824,-100.3259
PL/4022/EXP/ES/2015,6302,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.99821,-89.66344
PL/4023/EXP/ES/2015,5883,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.94868,-89.64977
PL/4024/EXP/ES/2015,7148,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.89512,-89.66796
PL/4025/EXP/ES/2015,7222,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.97071,-89.56514
PL/4026/EXP/ES/2015,6250,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.92715,-89.68495
PL/4027/EXP/ES/2015,5909,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,20.93836,-89.6186
PL/4028/EXP/ES/2015,7259,,ESTACION DE SERVICIOS PONIENTE SA DE CV,,Mérida,Yucatán,Sureste,20.99175,-89.65149
PL/4029/EXP/ES/2015,7093,,DIESELERA DE MERIDA SA DE CV,,Mérida,Yucatán,Sureste,21.02607,-89.56145
PL/403/EXP/ES/2015,2240,,GRUPO EMPRESARIAL CACHANILLA SA DE CV,,,Baja California,Noroeste,32.58874,-115.5797
PL/4030/EXP/ES/2015,6432,,FOMENTO GASOLINERO SA DE CV,,Mérida,Yucatán,Sureste,20.91448,-89.61742
PL/4031/EXP/ES/2015,6769,,ESTACION DE SERVICIOS PALMAS CANCUN SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.0428,-86.8499
PL/4032/EXP/ES/2015,7438,,ESTACION DE SERVICIOS PALMAS CANCUN SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.11621,-86.94457
PL/4033/EXP/ES/2015,7398,,ESTACION DE SERVICIOS PALMAS CANCUN SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.15715,-86.82917
PL/4034/EXP/ES/2015,6217,,SERVICIO NATILLAS SA DE CV,,Cosío,Aguascalientes,Occidente,22.36372,-102.2961
PL/4035/EXP/ES/2015,6621,,SUPER GASOLINERIA DEL TOXTLAN SA DE CV,,San Andrés Tuxtla,Veracruz,Golfo,18.45377,-95.21077
PL/4036/EXP/ES/2015,7236,,COMBUSTIBLES Y SERVICIOS LOMAS LA SALLE SA DE CV,,Chihuahua,Chihuahua,Norte,28.62504,-106.1043
PL/4037/EXP/ES/2015,5766,,MULTISERVICIO LA PLATA SA DE CV,,Guadalupe,Zacatecas,Occidente,22.75284,-102.5295
PL/4038/EXP/ES/2015,6883,,SERVICIO CHIT SA DE CV,,Solidaridad,Quintana Roo,Sureste,20.67394,-87.04836
PL/4039/EXP/ES/2015,6503,,COMBUSTIBLES DE YUCATAN SA DE CV,,Mérida,Yucatán,Sureste,21.00138,-89.59612
PL/404/EXP/ES/2015,2498,,SERVICIOS DEL VALLE DEL FUERTE SA DE CV,,Ahome,Sinaloa,Noroeste,25.77663,-108.9864
PL/4040/EXP/ES/2015,6834,,MULTISERVICIO LA PLATA SA DE CV,,Zacatecas,Zacatecas,Occidente,22.75393,-102.574
PL/4041/EXP/ES/2015,7241,,ESTACION DE SERVICIO MARAVEG SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.13196,-86.91137
PL/4042/EXP/ES/2015,6124,,INMOBILIARIA DEL ZAZIL HA SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.08612,-86.77389
PL/4043/EXP/ES/2015,6468,,SERVICIO ACORO SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.13705,-86.85919
PL/4044/EXP/ES/2015,6563,,ESTACION DE SERVICIO CARIBE REAL SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.14033,-86.82644
PL/4045/EXP/ES/2015,7429,,BIELISHEIDA NATALIA MENDEZ QUEZADA,,Guadalajara,Jalisco,Occidente,20.68516,-103.3362
PL/4046/EXP/ES/2015,7050,,ESTACION DE SERVICIO CARIBE REAL SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.13948,-86.83788
PL/4047/EXP/ES/2015,6418,,ESTACION DE SERVICIO CARIBE REAL SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.01312,-86.8554
PL/4048/EXP/ES/2015,6554,,MULTISERVICIO LA PLATA SA DE CV,,Zacatecas,Zacatecas,Occidente,22.77257,-102.6287
PL/4049/EXP/ES/2015,6322,,ESTACION DE SERVICIO CARIBE REAL SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.14072,-86.89417
PL/405/EXP/ES/2015,2093,,GRUPO OCTANO SA DE CV,,Indaparapeo,Michoacán,Occidente,19.79169,-100.9704
PL/4050/EXP/ES/2015,6016,,ESTACION DE SERVICIO CARIBE REAL SA DE CV,,Benito Juárez,Quintana Roo,Sureste,21.17418,-86.87362
PL/4051/EXP/ES/2015,6747,,MULTISERVICIO LA PLATA SA DE CV,,Guadalupe,Zacatecas,Occidente,22.76772,-102.5007
PL/4052/EXP/ES/2015,6983,,SUPER SERVICIO ZACAPOAXTLA S DE RL DE CV,,Zacapoaxtla,Puebla,Centro,19.8787,-97.58825
PL/4053/EXP/ES/2015,6088,,MULTISERVICIO LA PLATA SA DE CV,,Guadalupe,Zacatecas,Occidente,22.73966,-102.4969
PL/4054/EXP/ES/2015,7449,,GASBO SA DE CV,,Cajeme,Sonora,Noroeste,27.50998,-109.9298
PL/4055/EXP/ES/2015,6669,,PRONTOGAS SA DE CV,,Chihuahua,Chihuahua,Norte,28.67361,-106.1348
PL/4056/EXP/ES/2015,6610,,MULTISERVICIO LA PLATA SA DE CV,,Guadalupe,Zacatecas,Occidente,22.75118,-102.4878
PL/4057/EXP/ES/2015,6978,,COMBUSTIBLES Y SERVICIOS LOMAS LA SALLE SA DE CV,,Chihuahua,Chihuahua,Norte,28.75149,-106.1639
PL/4058/EXP/ES/2015,7109,,GASBO SA DE CV,,Cajeme,Sonora,Noroeste,27.46487,-109.967
PL/4059/EXP/ES/2015,5908,,MULTISERVICIO LA PLATA SA DE CV,,Guadalupe,Zacatecas,Occidente,22.74377,-102.5057
PL/406/EXP/ES/2015,2330,,SERVICIOS DEL VALLE DEL FUERTE SA DE CV,,Ahome,Sinaloa,Noroeste,25.77709,-108.9852
PL/4060/EXP/ES/2015,7316,,GASOLINERA YURIRENSE SA DE CV,,Yuriria,Guanajuato,Occidente,20.21782,-101.1172
PL/4061/EXP/ES/2015,7135,,GASBO SA DE CV,,Cajeme,Sonora,Noroeste,27.51435,-109.9059
PL/4062/EXP/ES/2015,5895,,DISTRIBUIDORA EL CALVARIO SA DE CV,,Apodaca,Nuevo León,Noreste,25.78947,-100.195
PL/4063/EXP/ES/2015,5975,,CENTRO DE SERVICIOS DE EXCELENCIA SA DE CV,,Ahome,Sinaloa,Noroeste,25.80255,-108.9986
PL/4064/EXP/ES/2015,6484,,GRUPO FERCHE SA DE CV,,Tuxpan,Veracruz,Golfo,20.9595,-97.401
PL/4065/EXP/ES/2015,6338,,PEREZ ALVAREZ SA DE CV,,Cajeme,Sonora,Noroeste,27.45369,-109.9321
PL/4066/EXP/ES/2015,6506,,CENTRO DE SERVICIOS DE EXCELENCIA SA DE CV,,Ahome,Sinaloa,Noroeste,25.80577,-109.0132
PL/4067/EXP/ES/2015,6446,,GASOLINERA RIO SINALOA SA DE CV,,Guasave,Sinaloa,Noroeste,25.57612,-108.4658
PL/4068/EXP/ES/2015,5913,,GASOLINERA SAN JAVIER SA DE CV,,Hermosillo,Sonora,Noroeste,29.15345,-110.9968
PL/4069/EXP/ES/2015,6920,,SERVICOM DE LA COSTA DEL PACIFICO SA DE CV,,Culiacán,Sinaloa,Noroeste,24.58069,-107.4392
PL/407/EXP/ES/2015,2466,,MULTISERVICIOS LA PILARICA SA DE CV,,Ahome,Sinaloa,Noroeste,25.79961,-108.9428
PL/4070/EXP/ES/2015,5809,,MARIA VICTORIA VAZQUEZ TABOADA,,Cárdenas,Tabasco,Golfo,17.99913,-93.39706
PL/4071/EXP/ES/2015,7308,,CORPORATIVO DE COMBUSTIBLES DEL ISTMO SA DE CV,,Coatzacoalcos,Veracruz,Golfo,18.13433,-94.45303
PL/4072/EXP/ES/2015,6013,,BP ESTACIONES Y SERVICIOS ENERGETICOS SA DE CV,,Iztapalapa,Ciudad de México,Centro,19.36796,-99.10832
PL/4073/EXP/ES/2015,6733,,CONTROLADORA DE ESTACIONES DE SERVICIO SA DE CV,,Gustavo A. Madero,Ciudad de México,Centro,19.46682,-99.14208
PL/4074/EXP/ES/2015,5971,,SERVICIO ECOLOGICO ZAPATA SA DE CV,,Apan,Hidalgo,Centro,19.63741,-98.53265
PL/4075/EXP/ES/2015,7115,,SERVICIO AVILA DEL FUERTE SINALOA SA DE CV,,El Fuerte,Sinaloa,Noroeste,26.41225,-108.6165
PL/4076/EXP/ES/2015,6740,,SERVICIO LOS PEPES SA DE CV,,Cuauhtémoc,Chihuahua,Norte,28.3971,-106.8688
PL/4077/EXP/ES/2015,6442,,SERVIOESTE ROMA SA DE CV,,Salamanca,Guanajuato,Occidente,20.57728,-101.2156
PL/4078/EXP/ES/2015,7503,,GASOLINERA RIO SINALOA SA DE CV,,Guasave,Sinaloa,Noroeste,25.56897,-108.4486
PL/4079/EXP/ES/2015,7364,,SERVI AEROPUERTO OBREGON SA DE CV,,Cajeme,Sonora,Noroeste,27.40912,-109.8354
PL/408/EXP/ES/2015,2080,,MULTISERVICIOS LA PILARICA SA DE CV,,Ahome,Sinaloa,Noroeste,25.9744,-109.2856
PL/4080/EXP/ES/2015,5821,,GRUPO IMNO SA DE CV,,Cajeme,Sonora,Noroeste,27.48057,-109.9453
PL/4081/EXP/ES/2015,6493,,ESTACION DE SERVICIOS SAN FRANCISCO SA DE CV,,Yécora,Sonora,Noroeste,28.36617,-108.9253
PL/4082/EXP/ES/2015,7377,,MULTISERVICIOS FERNANDEZ SA DE CV,,Culiacán,Sinaloa,Noroeste,24.84526,-107.3939
PL/4083/EXP/ES/2015,6172,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.48307,-117.0357
PL/4084/EXP/ES/2015,5882,,CENTRO GASOLINERO ANIMAS SA DE CV,,Tamiahua,Veracruz,Golfo,21.27587,-97.44616
PL/4085/EXP/ES/2015,7490,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.52871,-116.9844
PL/4086/EXP/ES/2015,7317,,ESTACION PIRU SA DE CV,,Tijuana,Baja California,Noroeste,32.5309,-117.0771
PL/4087/EXP/ES/2015,6085,,SERVICIOS DEL CERRO DE LA MEMORIA SA DE CV,,Ahome,Sinaloa,Noroeste,25.8123,-108.9594
PL/4088/EXP/ES/2015,5939,,COMBUSTIBLES LAS GLORIAS SA DE CV,,Puerto Vallarta,Jalisco,Occidente,20.6325,-105.2289
PL/4089/EXP/ES/2015,6686,,SERVICIO EL FARO SA DE CV,,Hermosillo,Sonora,Noroeste,29.09789,-110.9311
PL/409/EXP/ES/2015,2551,,MULTISERVICIOS LA PILARICA SA DE CV,,Ahome,Sinaloa,Noroeste,25.77471,-108.9828
PL/4090/EXP/ES/2015,6945,,SERVICIOS DEL CERRO DE LA MEMORIA SA DE CV,,Ahome,Sinaloa,Noroeste,25.83106,-108.9706
PL/4091/EXP/ES/2015,7248,,CENTRO GASOLINERO ANIMAS SA DE CV,,Tihuatlán,Veracruz,Golfo,20.84408,-97.47342
PL/4092/EXP/ES/2015,6684,,SERVICIO ORIENTAL SA DE CV,,Iztacalco,Ciudad de México,Centro,19.39704,-99.07299
PL/4093/EXP/ES/2015,5981,,SERVICIOS DEL CERRO DE LA MEMORIA SA DE CV,,Ahome,Sinaloa,Noroeste,25.84357,-108.9821
PL/4094/EXP/ES/2015,6216,,SUPER SERVICIO DEL VALLE RIYE SA DE CV,,Navojoa,Sonora,Noroeste,27.33257,-109.7354
PL/4095/EXP/ES/2015,6607,,GASOLINERA LA JOYA SA DE CV,,Navojoa,Sonora,Noroeste,27.04849,-109.4553
PL/4096/EXP/ES/2015,6877,,GRUPO TURQUESA DE QUERETARO SA DE CV,,Querétaro,Querétaro,Centro,20.78194,-100.4509
PL/4097/EXP/ES/2015,6091,,GASOLINERA LA JOYA SA DE CV,,Navojoa,Sonora,Noroeste,27.0631,-109.4567
PL/4098/EXP/ES/2015,6745,,FLOGAS SA DE CV,,Puerto Vallarta,Jalisco,Occidente,20.69898,-105.2412
PL/4099/EXP/ES/2015,6784,,SARAIN EZEQUIEL VELASCO AGUILAR,,Jitotol,Chiapas,Sur,17.0535,-92.85677
PL/410/EXP/ES/2015,2445,,GRUPO OCTANO SA DE CV,,Cuitzeo,Michoacán,Occidente,19.96015,-101.1363
PL/4100/EXP/ES/2015,5963,,FLOGAS SA DE CV,,Puerto Vallarta,Jalisco,Occidente,20.70573,-105.2288
PL/4101/EXP/ES/2015,6096,,GASOLINERA EL CARRIZO SA DE CV,,Ahome,Sinaloa,Noroeste,26.26943,-109.0426
PL/4102/EXP/ES/2015,7066,,FLOGAS SA DE CV,,Puerto Vallarta,Jalisco,Occidente,20.69737,-105.2431
PL/4103/EXP/ES/2015,7500,,GASOLINERA EL CARRIZO SA DE CV,,Ahome,Sinaloa,Noroeste,26.27287,-109.0416
PL/4104/EXP/ES/2015,6741,,GASOLINERA EL CARRIZO SA DE CV,,Ahome,Sinaloa,Noroeste,25.9477,-109.0535
PL/4105/EXP/ES/2015,6855,,GASOLINERA ISLAS SA DE CV,,Benito Juárez,Sonora,Noroeste,27.1254,-109.8507
PL/4106/EXP/ES/2015,6697,,CALIXTO GARCIA CARDONA,,Mazapil,Zacatecas,Occidente,24.17305,-101.4846
PL/4107/EXP/ES/2015,6294,,CALIXTO GARCIA CARDONA,,Mazapil,Zacatecas,Occidente,24.64168,-101.5615
PL/4108/EXP/ES/2015,6609,,PASEO BOHEMIO SA DE CV,,Guadalajara,Jalisco,Occidente,20.70753,-103.3242
PL/4109/EXP/ES/2015,6864,,SIMBA EXPRESS SA DE CV,,Tlaquepaque,Jalisco,Occidente,20.62737,-103.3236
PL/411/EXP/ES/2015,2288,,GRUPO OCTANO SA DE CV,,Álvaro Obregón,Michoacán,Occidente,19.82875,-101.0389
PL/4110/EXP/ES/2015,6434,,PLATINO DEL PACIFICO SA DE CV,,Tepic,Nayarit,Noroeste,21.48767,-104.8909
PL/4111/EXP/ES/2015,6402,,RUBEN FALCON VIDAL,,Juárez,Chiapas,Sur,17.61241,-93.17265
PL/4112/EXP/ES/2015,7013,,CONSORCIO GASOLINERO PLUS SA DE CV,,Cuauhtémoc,Ciudad de México,Centro,19.40227,-99.1447
PL/4113/EXP/ES/2015,6230,,JORGE CERNA CASILLAS,,Nuevo Laredo,Tamaulipas,Noreste,27.48081,-99.53969
PL/4114/EXP/ES/2015,7473,,JORGE ORLANDO LARA ORTIZ,,Guanajuato,Guanajuato,Occidente,21.0101,-101.2694
PL/4115/EXP/ES/2015,6518,,SERVICIO NUEVA REFORMA SA DE CV,,Juárez,Chihuahua,Norte,31.73392,-106.459
PL/4116/EXP/ES/2015,6397,,INTERGAS GASOLINERA RAMIREZ SA DE CV,,Reynosa,Tamaulipas,Noreste,26.0881,-98.2777
PL/4117/EXP/ES/2015,5926,,AUTO SERVICIO ATLACOMULCO SA DE CV,,Atlacomulco,México,Centro,19.79067,-99.89061
PL/4118/EXP/ES/2015,6064,,SERVICIO NUEVA REFORMA SA DE CV,,Juárez,Chihuahua,Norte,31.64756,-106.3532
PL/4119/EXP/ES/2015,6038,,SERVICIO NUEVO MILENIO SA DE CV,,Juárez,Chihuahua,Norte,31.73715,-106.4942
PL/412/EXP/ES/2015,2398,,MULTISERVICIOS LA PILARICA SA DE CV,,Ahome,Sinaloa,Noroeste,25.80817,-109.0235
PL/4120/EXP/ES/2015,5808,,SERVICIO AZTLAN SA DE CV,,Ecatepec de Morelos,México,Centro,19.54165,-99.03633
PL/4121/EXP/ES/2015,7081,,SERVICIO TLAXCALA SA DE CV,,Juárez,Chihuahua,Norte,31.74334,-106.464
PL/4122/EXP/ES/2015,6997,,SALVADOR DELFINO FLORES VILLALOBOS,,Iguala de la Independencia,Guerrero,Sur,18.35458,-99.5276
PL/4123/EXP/ES/2015,6530,,JORGE CERNA CASILLAS,,Nuevo Laredo,Tamaulipas,Noreste,27.45203,-99.5523
PL/4124/EXP/ES/2015,6263,,HUCASA SA DE CV,,Tolimán,Querétaro,Centro,20.85418,-99.89281
PL/4125/EXP/ES/2015,6770,,GASOLINAS Y LUBRICANTES SANTA BARBARA SA DE CV,,Ocampo,Tamaulipas,Noreste,22.84228,-99.34157
PL/4126/EXP/ES/2015,5953,,MEGA GASOLINERAS SA DE CV,,Álvaro Obregón,Ciudad de México,Centro,19.36097,-99.18894
PL/4127/EXP/ES/2015,6901,,CAFTOR ARABA SOAR SA DE CV,,Amozoc,Puebla,Centro,19.04634,-98.11002
PL/4128/EXP/ES/2015,6227,,SERVICIOS DE LOS RIOS SA DE CV,,Culiacán,Sinaloa,Noroeste,24.8057,-107.4473
PL/4129/EXP/ES/2015,7309,,GRUPO GASOLINERO LOS APASEOS SA DE CV,,Apaseo el Alto,Guanajuato,Occidente,20.50979,-100.573
PL/413/EXP/ES/2015,2132,,SERVICIOS DEL VALLE DEL FUERTE SA DE CV,,Ahome,Sinaloa,Noroeste,25.81053,-109.0028
PL/4130/EXP/ES/2015,5927,,VANIB DE QUERETARO SA DE CV,,Querétaro,Querétaro,Centro,20.61654,-100.4029
PL/4131/EXP/ES/2015,6031,,ELENA RAMIREZ RAMIREZ,,Reynosa,Tamaulipas,Noreste,26.08184,-98.27993
PL/4132/EXP/ES/2015,7375,,OPERADORA RIO COLORADO S DE RL DE CV,,,Sonora,Noroeste,32.43473,-114.7788
PL/4133/EXP/ES/2015,6428,,SERVICIO NORTE SA DE CV,,Venustiano Carranza,Ciudad de México,Centro,19.45169,-99.12212
